point_id,image_path,image_id,x,y,label
35241,images/train/258.png,258,404,585,0
35242,images/train/258.png,258,122,585,0
35243,images/train/258.png,258,594,586,0
35244,images/train/258.png,258,514,593,0
35245,images/train/258.png,258,480,594,0
35246,images/train/258.png,258,358,595,0
35247,images/train/258.png,258,557,602,0
35248,images/train/258.png,258,51,603,0
35249,images/train/258.png,258,404,622,0
35250,images/train/258.png,258,604,634,0
35251,images/train/258.png,258,314,635,0
35252,images/train/258.png,258,315,0,0
35253,images/train/258.png,258,541,639,0
35254,images/train/258.png,258,634,628,0
35255,images/train/258.png,258,636,343,0
35256,images/train/259.png,259,579,32,1
35257,images/train/259.png,259,75,40,1
35258,images/train/259.png,259,481,49,1
35259,images/train/259.png,259,251,51,1
35260,images/train/259.png,259,309,84,1
35261,images/train/259.png,259,143,98,1
35262,images/train/259.png,259,273,105,1
35263,images/train/259.png,259,391,127,1
35264,images/train/259.png,259,352,129,1
35265,images/train/259.png,259,612,131,1
35266,images/train/259.png,259,183,132,1
35267,images/train/259.png,259,518,134,1
35268,images/train/259.png,259,220,195,1
35269,images/train/259.png,259,385,215,1
35270,images/train/259.png,259,143,241,1
35271,images/train/259.png,259,442,252,1
35272,images/train/259.png,259,576,258,1
35273,images/train/259.png,259,445,317,1
35274,images/train/259.png,259,254,320,1
35275,images/train/259.png,259,540,325,1
35276,images/train/259.png,259,195,354,1
35277,images/train/259.png,259,231,354,1
35278,images/train/259.png,259,483,355,1
35279,images/train/259.png,259,526,368,1
35280,images/train/259.png,259,551,390,1
35281,images/train/259.png,259,334,391,1
35282,images/train/259.png,259,402,398,1
35283,images/train/259.png,259,397,421,1
35284,images/train/259.png,259,548,437,1
35285,images/train/259.png,259,624,487,1
35286,images/train/259.png,259,217,489,1
35287,images/train/259.png,259,516,496,1
35288,images/train/259.png,259,578,510,1
35289,images/train/259.png,259,604,518,1
35290,images/train/259.png,259,545,528,1
35291,images/train/259.png,259,212,542,1
35292,images/train/259.png,259,589,544,1
35293,images/train/259.png,259,308,551,1
35294,images/train/259.png,259,614,564,1
35295,images/train/259.png,259,238,565,1
35296,images/train/259.png,259,183,6,0
35297,images/train/259.png,259,277,13,0
35298,images/train/259.png,259,55,21,0
35299,images/train/259.png,259,333,25,0
35300,images/train/259.png,259,226,35,0
35301,images/train/259.png,259,44,35,0
35302,images/train/259.png,259,401,38,0
35303,images/train/259.png,259,151,47,0
35304,images/train/259.png,259,555,66,0
35305,images/train/259.png,259,195,72,0
35306,images/train/259.png,259,423,78,0
35307,images/train/259.png,259,357,91,0
35308,images/train/259.png,259,500,92,0
35309,images/train/259.png,259,538,94,0
35310,images/train/259.png,259,231,98,0
35311,images/train/259.png,259,460,99,0
35312,images/train/259.png,259,548,141,0
35313,images/train/259.png,259,475,144,0
35314,images/train/259.png,259,291,145,0
35315,images/train/259.png,259,258,164,0
35316,images/train/259.png,259,199,164,0
35317,images/train/259.png,259,608,176,0
35318,images/train/259.png,259,178,187,0
35319,images/train/259.png,259,382,193,0
35320,images/train/259.png,259,453,199,0
35321,images/train/259.png,259,422,201,0
35322,images/train/259.png,259,140,207,0
35323,images/train/259.png,259,177,217,0
35324,images/train/259.png,259,533,218,0
35325,images/train/259.png,259,487,219,0
35326,images/train/259.png,259,214,220,0
35327,images/train/259.png,259,619,231,0
35328,images/train/259.png,259,105,244,0
35329,images/train/259.png,259,216,250,0
35330,images/train/259.png,259,254,253,0
35331,images/train/259.png,259,342,259,0
35332,images/train/259.png,259,22,263,0
35333,images/train/259.png,259,307,265,0
35334,images/train/259.png,259,506,265,0
35335,images/train/259.png,259,323,273,0
35336,images/train/259.png,259,626,276,0
35337,images/train/259.png,259,196,282,0
35338,images/train/259.png,259,434,295,0
35339,images/train/259.png,259,9,303,0
35340,images/train/259.png,259,48,317,0
35341,images/train/259.png,259,474,332,0
35342,images/train/259.png,259,323,333,0
35343,images/train/259.png,259,70,335,0
35344,images/train/259.png,259,504,337,0
35345,images/train/259.png,259,13,344,0
35346,images/train/259.png,259,146,365,0
35347,images/train/259.png,259,446,373,0
35348,images/train/259.png,259,62,375,0
35349,images/train/259.png,259,221,382,0
35350,images/train/259.png,259,106,406,0
35351,images/train/259.png,259,270,408,0
35352,images/train/259.png,259,180,417,0
35353,images/train/259.png,259,78,418,0
35354,images/train/259.png,259,476,418,0
35355,images/train/259.png,259,504,420,0
35356,images/train/259.png,259,263,429,0
35357,images/train/259.png,259,306,445,0
35358,images/train/259.png,259,603,453,0
35359,images/train/259.png,259,633,455,0
35360,images/train/259.png,259,85,456,0
35361,images/train/259.png,259,112,457,0
35362,images/train/259.png,259,187,458,0
35363,images/train/259.png,259,585,458,0
35364,images/train/259.png,259,484,459,0
35365,images/train/259.png,259,439,460,0
35366,images/train/259.png,259,365,460,0
35367,images/train/259.png,259,50,463,0
35368,images/train/259.png,259,513,465,0
35369,images/train/259.png,259,413,475,0
35370,images/train/259.png,259,31,480,0
35371,images/train/259.png,259,156,492,0
35372,images/train/259.png,259,560,496,0
35373,images/train/259.png,259,348,496,0
35374,images/train/259.png,259,494,504,0
35375,images/train/259.png,259,462,510,0
35376,images/train/259.png,259,281,521,0
35377,images/train/259.png,259,479,524,0
35378,images/train/259.png,259,634,525,0
35379,images/train/259.png,259,513,532,0
35380,images/train/259.png,259,140,542,0
35381,images/train/259.png,259,175,544,0
35382,images/train/259.png,259,487,549,0
35383,images/train/259.png,259,289,552,0
35384,images/train/259.png,259,7,556,0
35385,images/train/259.png,259,523,564,0
35386,images/train/259.png,259,58,565,0
35387,images/train/259.png,259,552,565,0
35388,images/train/259.png,259,507,581,0
35389,images/train/259.png,259,475,582,0
35390,images/train/259.png,259,542,593,0
35391,images/train/259.png,259,463,595,0
35392,images/train/259.png,259,76,600,0
35393,images/train/259.png,259,254,605,0
35394,images/train/259.png,259,583,612,0
35395,images/train/259.png,259,95,627,0
35396,images/train/259.png,259,163,635,0
35397,images/train/259.png,259,636,181,0
35398,images/train/259.png,259,638,609,0
35399,images/train/259.png,259,525,2,0
35400,images/train/260.png,260,455,13,1
35401,images/train/260.png,260,354,16,1
35402,images/train/260.png,260,166,20,1
35403,images/train/260.png,260,305,20,1
35404,images/train/260.png,260,73,41,1
35405,images/train/260.png,260,513,56,1
35406,images/train/260.png,260,14,65,1
35407,images/train/260.png,260,88,72,1
35408,images/train/260.png,260,506,87,1
35409,images/train/260.png,260,506,104,1
35410,images/train/260.png,260,259,109,1
35411,images/train/260.png,260,110,116,1
35412,images/train/260.png,260,312,118,1
35413,images/train/260.png,260,273,132,1
35414,images/train/260.png,260,507,138,1
35415,images/train/260.png,260,382,140,1
35416,images/train/260.png,260,244,143,1
35417,images/train/260.png,260,194,155,1
35418,images/train/260.png,260,328,163,1
35419,images/train/260.png,260,283,164,1
35420,images/train/260.png,260,33,178,1
35421,images/train/260.png,260,7,203,1
35422,images/train/260.png,260,385,207,1
35423,images/train/260.png,260,584,215,1
35424,images/train/260.png,260,254,229,1
35425,images/train/260.png,260,292,252,1
35426,images/train/260.png,260,398,256,1
35427,images/train/260.png,260,494,261,1
35428,images/train/260.png,260,295,278,1
35429,images/train/260.png,260,237,296,1
35430,images/train/260.png,260,516,312,1
35431,images/train/260.png,260,130,334,1
35432,images/train/260.png,260,397,342,1
35433,images/train/260.png,260,351,348,1
35434,images/train/260.png,260,25,364,1
35435,images/train/260.png,260,395,387,1
35436,images/train/260.png,260,225,398,1
35437,images/train/260.png,260,398,413,1
35438,images/train/260.png,260,202,421,1
35439,images/train/260.png,260,522,422,1
35440,images/train/260.png,260,231,431,1
35441,images/train/260.png,260,14,439,1
35442,images/train/260.png,260,307,456,1
35443,images/train/260.png,260,147,498,1
35444,images/train/260.png,260,48,533,1
35445,images/train/260.png,260,33,557,1
35446,images/train/260.png,260,56,570,1
35447,images/train/260.png,260,123,597,1
35448,images/train/260.png,260,584,612,1
35449,images/train/260.png,260,372,622,1
35450,images/train/260.png,260,26,3,1
35451,images/train/260.png,260,600,638,1
35452,images/train/260.png,260,639,210,1
35453,images/train/260.png,260,245,19,0
35454,images/train/260.png,260,581,21,0
35455,images/train/260.png,260,393,24,0
35456,images/train/260.png,260,207,31,0
35457,images/train/260.png,260,285,45,0
35458,images/train/260.png,260,314,53,0
35459,images/train/260.png,260,382,55,0
35460,images/train/260.png,260,609,59,0
35461,images/train/260.png,260,356,63,0
35462,images/train/260.png,260,482,65,0
35463,images/train/260.png,260,191,80,0
35464,images/train/260.png,260,540,80,0
35465,images/train/260.png,260,628,83,0
35466,images/train/260.png,260,52,84,0
35467,images/train/260.png,260,322,87,0
35468,images/train/260.png,260,206,92,0
35469,images/train/260.png,260,231,94,0
35470,images/train/260.png,260,454,99,0
35471,images/train/260.png,260,478,128,0
35472,images/train/260.png,260,431,138,0
35473,images/train/260.png,260,518,169,0
35474,images/train/260.png,260,449,176,0
35475,images/train/260.png,260,486,197,0
35476,images/train/260.png,260,553,202,0
35477,images/train/260.png,260,55,219,0
35478,images/train/260.png,260,617,220,0
35479,images/train/260.png,260,118,253,0
35480,images/train/260.png,260,56,254,0
35481,images/train/260.png,260,135,258,0
35482,images/train/260.png,260,601,258,0
35483,images/train/260.png,260,334,268,0
35484,images/train/260.png,260,113,270,0
35485,images/train/260.png,260,179,272,0
35486,images/train/260.png,260,70,280,0
35487,images/train/260.png,260,365,281,0
35488,images/train/260.png,260,528,287,0
35489,images/train/260.png,260,408,304,0
35490,images/train/260.png,260,165,311,0
35491,images/train/260.png,260,633,317,0
35492,images/train/260.png,260,70,318,0
35493,images/train/260.png,260,157,366,0
35494,images/train/260.png,260,433,377,0
35495,images/train/260.png,260,373,379,0
35496,images/train/260.png,260,602,383,0
35497,images/train/260.png,260,157,401,0
35498,images/train/260.png,260,301,403,0
35499,images/train/260.png,260,455,409,0
35500,images/train/260.png,260,270,409,0
35501,images/train/260.png,260,430,426,0
35502,images/train/260.png,260,476,432,0
35503,images/train/260.png,260,455,436,0
35504,images/train/260.png,260,563,446,0
35505,images/train/260.png,260,522,456,0
35506,images/train/260.png,260,43,460,0
35507,images/train/260.png,260,219,464,0
35508,images/train/260.png,260,552,465,0
35509,images/train/260.png,260,147,465,0
35510,images/train/260.png,260,246,467,0
35511,images/train/260.png,260,27,468,0
35512,images/train/260.png,260,496,471,0
35513,images/train/260.png,260,404,473,0
35514,images/train/260.png,260,273,473,0
35515,images/train/260.png,260,517,476,0
35516,images/train/260.png,260,288,477,0
35517,images/train/260.png,260,176,481,0
35518,images/train/260.png,260,303,487,0
35519,images/train/260.png,260,50,493,0
35520,images/train/260.png,260,418,495,0
35521,images/train/260.png,260,465,502,0
35522,images/train/260.png,260,82,507,0
35523,images/train/260.png,260,234,522,0
35524,images/train/260.png,260,451,527,0
35525,images/train/260.png,260,111,533,0
35526,images/train/260.png,260,322,534,0
35527,images/train/260.png,260,279,537,0
35528,images/train/260.png,260,199,547,0
35529,images/train/260.png,260,422,552,0
35530,images/train/260.png,260,540,559,0
35531,images/train/260.png,260,126,570,0
35532,images/train/260.png,260,340,574,0
35533,images/train/260.png,260,255,587,0
35534,images/train/260.png,260,333,601,0
35535,images/train/260.png,260,282,604,0
35536,images/train/260.png,260,207,607,0
35537,images/train/260.png,260,512,608,0
35538,images/train/260.png,260,549,612,0
35539,images/train/260.png,260,295,612,0
35540,images/train/260.png,260,520,1,0
35541,images/train/261.png,261,353,39,1
35542,images/train/261.png,261,276,48,1
35543,images/train/261.png,261,528,61,1
35544,images/train/261.png,261,488,61,1
35545,images/train/261.png,261,306,75,1
35546,images/train/261.png,261,252,99,1
35547,images/train/261.png,261,114,102,1
35548,images/train/261.png,261,561,126,1
35549,images/train/261.png,261,406,139,1
35550,images/train/261.png,261,258,144,1
35551,images/train/261.png,261,30,148,1
35552,images/train/261.png,261,291,163,1
35553,images/train/261.png,261,388,167,1
35554,images/train/261.png,261,435,190,1
35555,images/train/261.png,261,118,204,1
35556,images/train/261.png,261,127,212,1
35557,images/train/261.png,261,282,229,1
35558,images/train/261.png,261,440,383,1
35559,images/train/261.png,261,21,422,1
35560,images/train/261.png,261,407,426,1
35561,images/train/261.png,261,416,449,1
35562,images/train/261.png,261,205,451,1
35563,images/train/261.png,261,329,481,1
35564,images/train/261.png,261,279,493,1
35565,images/train/261.png,261,555,537,1
35566,images/train/261.png,261,21,542,1
35567,images/train/261.png,261,365,544,1
35568,images/train/261.png,261,51,547,1
35569,images/train/261.png,261,570,575,1
35570,images/train/261.png,261,31,585,1
35571,images/train/261.png,261,588,600,1
35572,images/train/261.png,261,628,608,1
35573,images/train/261.png,261,413,611,1
35574,images/train/261.png,261,473,630,1
35575,images/train/261.png,261,634,480,1
35576,images/train/261.png,261,446,3,0
35577,images/train/261.png,261,382,5,0
35578,images/train/261.png,261,305,8,0
35579,images/train/261.png,261,73,11,0
35580,images/train/261.png,261,334,13,0
35581,images/train/261.png,261,205,19,0
35582,images/train/261.png,261,11,23,0
35583,images/train/261.png,261,288,29,0
35584,images/train/261.png,261,482,37,0
35585,images/train/261.png,261,313,41,0
35586,images/train/261.png,261,76,43,0
35587,images/train/261.png,261,619,44,0
35588,images/train/261.png,261,40,48,0
35589,images/train/261.png,261,573,50,0
35590,images/train/261.png,261,450,61,0
35591,images/train/261.png,261,96,67,0
35592,images/train/261.png,261,203,72,0
35593,images/train/261.png,261,39,78,0
35594,images/train/261.png,261,520,86,0
35595,images/train/261.png,261,359,89,0
35596,images/train/261.png,261,413,94,0
35597,images/train/261.png,261,567,96,0
35598,images/train/261.png,261,81,107,0
35599,images/train/261.png,261,304,118,0
35600,images/train/261.png,261,98,122,0
35601,images/train/261.png,261,343,125,0
35602,images/train/261.png,261,115,140,0
35603,images/train/261.png,261,375,141,0
35604,images/train/261.png,261,146,145,0
35605,images/train/261.png,261,534,148,0
35606,images/train/261.png,261,571,155,0
35607,images/train/261.png,261,83,170,0
35608,images/train/261.png,261,107,170,0
35609,images/train/261.png,261,580,177,0
35610,images/train/261.png,261,336,178,0
35611,images/train/261.png,261,410,185,0
35612,images/train/261.png,261,367,187,0
35613,images/train/261.png,261,56,194,0
35614,images/train/261.png,261,575,203,0
35615,images/train/261.png,261,477,203,0
35616,images/train/261.png,261,13,204,0
35617,images/train/261.png,261,310,213,0
35618,images/train/261.png,261,100,218,0
35619,images/train/261.png,261,545,219,0
35620,images/train/261.png,261,612,221,0
35621,images/train/261.png,261,370,226,0
35622,images/train/261.png,261,233,226,0
35623,images/train/261.png,261,325,231,0
35624,images/train/261.png,261,11,235,0
35625,images/train/261.png,261,35,237,0
35626,images/train/261.png,261,99,238,0
35627,images/train/261.png,261,173,241,0
35628,images/train/261.png,261,386,242,0
35629,images/train/261.png,261,347,246,0
35630,images/train/261.png,261,542,247,0
35631,images/train/261.png,261,440,247,0
35632,images/train/261.png,261,592,254,0
35633,images/train/261.png,261,254,257,0
35634,images/train/261.png,261,75,258,0
35635,images/train/261.png,261,485,273,0
35636,images/train/261.png,261,221,277,0
35637,images/train/261.png,261,539,278,0
35638,images/train/261.png,261,436,282,0
35639,images/train/261.png,261,612,285,0
35640,images/train/261.png,261,313,289,0
35641,images/train/261.png,261,48,291,0
35642,images/train/261.png,261,31,300,0
35643,images/train/261.png,261,585,300,0
35644,images/train/261.png,261,250,304,0
35645,images/train/261.png,261,159,305,0
35646,images/train/261.png,261,363,307,0
35647,images/train/261.png,261,209,310,0
35648,images/train/261.png,261,621,311,0
35649,images/train/261.png,261,549,312,0
35650,images/train/261.png,261,86,334,0
35651,images/train/261.png,261,101,335,0
35652,images/train/261.png,261,239,336,0
35653,images/train/261.png,261,160,341,0
35654,images/train/261.png,261,332,345,0
35655,images/train/261.png,261,206,348,0
35656,images/train/261.png,261,597,352,0
35657,images/train/261.png,261,555,355,0
35658,images/train/261.png,261,427,356,0
35659,images/train/261.png,261,262,362,0
35660,images/train/261.png,261,369,367,0
35661,images/train/261.png,261,188,369,0
35662,images/train/261.png,261,55,386,0
35663,images/train/261.png,261,337,394,0
35664,images/train/261.png,261,88,395,0
35665,images/train/261.png,261,194,402,0
35666,images/train/261.png,261,553,402,0
35667,images/train/261.png,261,517,404,0
35668,images/train/261.png,261,588,406,0
35669,images/train/261.png,261,119,408,0
35670,images/train/261.png,261,68,419,0
35671,images/train/261.png,261,619,420,0
35672,images/train/261.png,261,573,420,0
35673,images/train/261.png,261,154,424,0
35674,images/train/261.png,261,210,427,0
35675,images/train/261.png,261,331,435,0
35676,images/train/261.png,261,565,438,0
35677,images/train/261.png,261,613,441,0
35678,images/train/261.png,261,466,446,0
35679,images/train/261.png,261,107,446,0
35680,images/train/261.png,261,436,458,0
35681,images/train/261.png,261,148,458,0
35682,images/train/261.png,261,424,469,0
35683,images/train/261.png,261,496,472,0
35684,images/train/261.png,261,97,473,0
35685,images/train/261.png,261,524,475,0
35686,images/train/261.png,261,583,477,0
35687,images/train/261.png,261,119,481,0
35688,images/train/261.png,261,210,481,0
35689,images/train/261.png,261,249,491,0
35690,images/train/261.png,261,82,497,0
35691,images/train/261.png,261,362,498,0
35692,images/train/261.png,261,380,511,0
35693,images/train/261.png,261,313,513,0
35694,images/train/261.png,261,82,523,0
35695,images/train/261.png,261,420,525,0
35696,images/train/261.png,261,297,535,0
35697,images/train/261.png,261,621,550,0
35698,images/train/261.png,261,267,561,0
35699,images/train/261.png,261,337,563,0
35700,images/train/261.png,261,9,580,0
35701,images/train/261.png,261,80,589,0
35702,images/train/261.png,261,237,594,0
35703,images/train/261.png,261,345,603,0
35704,images/train/261.png,261,87,606,0
35705,images/train/261.png,261,210,610,0
35706,images/train/261.png,261,312,624,0
35707,images/train/261.png,261,351,631,0
35708,images/train/261.png,261,0,183,0
35709,images/train/262.png,262,210,8,1
35710,images/train/262.png,262,565,9,1
35711,images/train/262.png,262,618,17,1
35712,images/train/262.png,262,318,27,1
35713,images/train/262.png,262,436,30,1
35714,images/train/262.png,262,591,38,1
35715,images/train/262.png,262,165,45,1
35716,images/train/262.png,262,345,65,1
35717,images/train/262.png,262,110,72,1
35718,images/train/262.png,262,179,92,1
35719,images/train/262.png,262,224,102,1
35720,images/train/262.png,262,500,105,1
35721,images/train/262.png,262,530,116,1
35722,images/train/262.png,262,298,119,1
35723,images/train/262.png,262,505,124,1
35724,images/train/262.png,262,417,133,1
35725,images/train/262.png,262,467,144,1
35726,images/train/262.png,262,180,144,1
35727,images/train/262.png,262,289,147,1
35728,images/train/262.png,262,98,154,1
35729,images/train/262.png,262,133,157,1
35730,images/train/262.png,262,330,170,1
35731,images/train/262.png,262,28,179,1
35732,images/train/262.png,262,584,204,1
35733,images/train/262.png,262,473,207,1
35734,images/train/262.png,262,550,217,1
35735,images/train/262.png,262,11,218,1
35736,images/train/262.png,262,500,250,1
35737,images/train/262.png,262,291,289,1
35738,images/train/262.png,262,82,293,1
35739,images/train/262.png,262,131,293,1
35740,images/train/262.png,262,367,296,1
35741,images/train/262.png,262,50,317,1
35742,images/train/262.png,262,200,343,1
35743,images/train/262.png,262,358,360,1
35744,images/train/262.png,262,255,368,1
35745,images/train/262.png,262,167,368,1
35746,images/train/262.png,262,365,394,1
35747,images/train/262.png,262,17,402,1
35748,images/train/262.png,262,217,421,1
35749,images/train/262.png,262,518,424,1
35750,images/train/262.png,262,405,428,1
35751,images/train/262.png,262,630,451,1
35752,images/train/262.png,262,241,453,1
35753,images/train/262.png,262,63,463,1
35754,images/train/262.png,262,11,516,1
35755,images/train/262.png,262,519,541,1
35756,images/train/262.png,262,347,546,1
35757,images/train/262.png,262,560,553,1
35758,images/train/262.png,262,149,559,1
35759,images/train/262.png,262,60,566,1
35760,images/train/262.png,262,572,593,1
35761,images/train/262.png,262,347,613,1
35762,images/train/262.png,262,616,623,1
35763,images/train/262.png,262,385,633,1
35764,images/train/262.png,262,144,1,1
35765,images/train/262.png,262,2,429,1
35766,images/train/262.png,262,39,23,0
35767,images/train/262.png,262,97,32,0
35768,images/train/262.png,262,255,34,0
35769,images/train/262.png,262,223,47,0
35770,images/train/262.png,262,525,58,0
35771,images/train/262.png,262,63,73,0
35772,images/train/262.png,262,608,73,0
35773,images/train/262.png,262,472,98,0
35774,images/train/262.png,262,268,100,0
35775,images/train/262.png,262,41,114,0
35776,images/train/262.png,262,622,117,0
35777,images/train/262.png,262,588,120,0
35778,images/train/262.png,262,598,139,0
35779,images/train/262.png,262,553,146,0
35780,images/train/262.png,262,390,172,0
35781,images/train/262.png,262,617,174,0
35782,images/train/262.png,262,64,202,0
35783,images/train/262.png,262,293,202,0
35784,images/train/262.png,262,374,203,0
35785,images/train/262.png,262,513,204,0
35786,images/train/262.png,262,195,207,0
35787,images/train/262.png,262,113,214,0
35788,images/train/262.png,262,400,226,0
35789,images/train/262.png,262,378,239,0
35790,images/train/262.png,262,76,244,0
35791,images/train/262.png,262,614,244,0
35792,images/train/262.png,262,207,264,0
35793,images/train/262.png,262,33,265,0
35794,images/train/262.png,262,337,270,0
35795,images/train/262.png,262,471,276,0
35796,images/train/262.png,262,526,277,0
35797,images/train/262.png,262,410,296,0
35798,images/train/262.png,262,631,310,0
35799,images/train/262.png,262,336,322,0
35800,images/train/262.png,262,602,324,0
35801,images/train/262.png,262,13,327,0
35802,images/train/262.png,262,399,330,0
35803,images/train/262.png,262,160,333,0
35804,images/train/262.png,262,518,337,0
35805,images/train/262.png,262,104,337,0
35806,images/train/262.png,262,291,340,0
35807,images/train/262.png,262,573,350,0
35808,images/train/262.png,262,61,367,0
35809,images/train/262.png,262,606,367,0
35810,images/train/262.png,262,328,374,0
35811,images/train/262.png,262,498,378,0
35812,images/train/262.png,262,406,381,0
35813,images/train/262.png,262,136,383,0
35814,images/train/262.png,262,301,388,0
35815,images/train/262.png,262,190,395,0
35816,images/train/262.png,262,66,396,0
35817,images/train/262.png,262,454,400,0
35818,images/train/262.png,262,90,434,0
35819,images/train/262.png,262,268,438,0
35820,images/train/262.png,262,461,438,0
35821,images/train/262.png,262,564,447,0
35822,images/train/262.png,262,414,460,0
35823,images/train/262.png,262,534,464,0
35824,images/train/262.png,262,381,465,0
35825,images/train/262.png,262,505,476,0
35826,images/train/262.png,262,319,489,0
35827,images/train/262.png,262,387,503,0
35828,images/train/262.png,262,444,507,0
35829,images/train/262.png,262,565,510,0
35830,images/train/262.png,262,199,511,0
35831,images/train/262.png,262,59,512,0
35832,images/train/262.png,262,105,539,0
35833,images/train/262.png,262,629,541,0
35834,images/train/262.png,262,310,545,0
35835,images/train/262.png,262,392,548,0
35836,images/train/262.png,262,467,560,0
35837,images/train/262.png,262,234,569,0
35838,images/train/262.png,262,135,586,0
35839,images/train/262.png,262,415,597,0
35840,images/train/262.png,262,265,605,0
35841,images/train/262.png,262,302,618,0
35842,images/train/262.png,262,0,150,0
35843,images/train/263.png,263,41,20,1
35844,images/train/263.png,263,550,26,1
35845,images/train/263.png,263,634,34,1
35846,images/train/263.png,263,359,55,1
35847,images/train/263.png,263,36,68,1
35848,images/train/263.png,263,285,78,1
35849,images/train/263.png,263,256,84,1
35850,images/train/263.png,263,326,90,1
35851,images/train/263.png,263,107,92,1
35852,images/train/263.png,263,184,113,1
35853,images/train/263.png,263,595,124,1
35854,images/train/263.png,263,165,132,1
35855,images/train/263.png,263,495,136,1
35856,images/train/263.png,263,254,148,1
35857,images/train/263.png,263,568,152,1
35858,images/train/263.png,263,197,155,1
35859,images/train/263.png,263,72,164,1
35860,images/train/263.png,263,229,168,1
35861,images/train/263.png,263,301,179,1
35862,images/train/263.png,263,102,189,1
35863,images/train/263.png,263,14,191,1
35864,images/train/263.png,263,66,200,1
35865,images/train/263.png,263,488,202,1
35866,images/train/263.png,263,138,210,1
35867,images/train/263.png,263,353,213,1
35868,images/train/263.png,263,533,234,1
35869,images/train/263.png,263,52,239,1
35870,images/train/263.png,263,497,261,1
35871,images/train/263.png,263,117,267,1
35872,images/train/263.png,263,368,272,1
35873,images/train/263.png,263,460,284,1
35874,images/train/263.png,263,427,289,1
35875,images/train/263.png,263,48,295,1
35876,images/train/263.png,263,255,295,1
35877,images/train/263.png,263,137,305,1
35878,images/train/263.png,263,87,314,1
35879,images/train/263.png,263,360,320,1
35880,images/train/263.png,263,432,330,1
35881,images/train/263.png,263,238,331,1
35882,images/train/263.png,263,73,336,1
35883,images/train/263.png,263,155,343,1
35884,images/train/263.png,263,364,354,1
35885,images/train/263.png,263,458,359,1
35886,images/train/263.png,263,560,359,1
35887,images/train/263.png,263,99,361,1
35888,images/train/263.png,263,67,374,1
35889,images/train/263.png,263,283,380,1
35890,images/train/263.png,263,410,381,1
35891,images/train/263.png,263,369,383,1
35892,images/train/263.png,263,67,403,1
35893,images/train/263.png,263,122,408,1
35894,images/train/263.png,263,390,419,1
35895,images/train/263.png,263,176,421,1
35896,images/train/263.png,263,69,444,1
35897,images/train/263.png,263,348,447,1
35898,images/train/263.png,263,172,458,1
35899,images/train/263.png,263,430,462,1
35900,images/train/263.png,263,471,477,1
35901,images/train/263.png,263,74,485,1
35902,images/train/263.png,263,294,487,1
35903,images/train/263.png,263,377,490,1
35904,images/train/263.png,263,201,493,1
35905,images/train/263.png,263,489,505,1
35906,images/train/263.png,263,161,508,1
35907,images/train/263.png,263,405,535,1
35908,images/train/263.png,263,53,536,1
35909,images/train/263.png,263,465,536,1
35910,images/train/263.png,263,134,537,1
35911,images/train/263.png,263,208,553,1
35912,images/train/263.png,263,176,566,1
35913,images/train/263.png,263,448,569,1
35914,images/train/263.png,263,400,572,1
35915,images/train/263.png,263,39,573,1
35916,images/train/263.png,263,64,575,1
35917,images/train/263.png,263,194,596,1
35918,images/train/263.png,263,421,598,1
35919,images/train/263.png,263,19,607,1
35920,images/train/263.png,263,10,638,1
35921,images/train/263.png,263,472,639,1
35922,images/train/263.png,263,203,4,0
35923,images/train/263.png,263,306,5,0
35924,images/train/263.png,263,169,6,0
35925,images/train/263.png,263,113,37,0
35926,images/train/263.png,263,181,65,0
35927,images/train/263.png,263,600,69,0
35928,images/train/263.png,263,81,72,0
35929,images/train/263.png,263,218,73,0
35930,images/train/263.png,263,151,86,0
35931,images/train/263.png,263,516,110,0
35932,images/train/263.png,263,41,113,0
35933,images/train/263.png,263,453,115,0
35934,images/train/263.png,263,396,123,0
35935,images/train/263.png,263,350,135,0
35936,images/train/263.png,263,109,152,0
35937,images/train/263.png,263,381,166,0
35938,images/train/263.png,263,423,171,0
35939,images/train/263.png,263,527,172,0
35940,images/train/263.png,263,342,181,0
35941,images/train/263.png,263,250,187,0
35942,images/train/263.png,263,422,220,0
35943,images/train/263.png,263,254,237,0
35944,images/train/263.png,263,417,252,0
35945,images/train/263.png,263,338,292,0
35946,images/train/263.png,263,303,304,0
35947,images/train/263.png,263,211,325,0
35948,images/train/263.png,263,561,333,0
35949,images/train/263.png,263,121,352,0
35950,images/train/263.png,263,207,355,0
35951,images/train/263.png,263,506,374,0
35952,images/train/263.png,263,137,379,0
35953,images/train/263.png,263,179,387,0
35954,images/train/263.png,263,327,393,0
35955,images/train/263.png,263,266,402,0
35956,images/train/263.png,263,211,410,0
35957,images/train/263.png,263,490,425,0
35958,images/train/263.png,263,101,433,0
35959,images/train/263.png,263,519,437,0
35960,images/train/263.png,263,308,454,0
35961,images/train/263.png,263,463,455,0
35962,images/train/263.png,263,254,460,0
35963,images/train/263.png,263,223,473,0
35964,images/train/263.png,263,430,496,0
35965,images/train/263.png,263,460,512,0
35966,images/train/263.png,263,120,513,0
35967,images/train/263.png,263,232,524,0
35968,images/train/263.png,263,369,537,0
35969,images/train/263.png,263,346,548,0
35970,images/train/263.png,263,286,555,0
35971,images/train/263.png,263,247,563,0
35972,images/train/263.png,263,377,580,0
35973,images/train/263.png,263,471,584,0
35974,images/train/263.png,263,106,585,0
35975,images/train/263.png,263,316,605,0
